url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
33,0,3,8,7,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,4.104407755459851,20,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,5,0,0,214,1,1,0,85,0,2,0,0,13,1,0,benign
44,0,3,16,10,9,6.0,20,20,2,0,0,4,0,0,0,0,0,0,0,0,4.286485244218279,25,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,11,0,0,290,1,1,1,1136,1,126,4,0,100,0,0,benign
44,0,3,14,0,14,6.666666666666667,22,22,2,0,0,4,1,0,0,0,0,0,0,0,4.263313653112509,26,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,148,1,1,2,60,1,21,8,0,23,0,0,benign
33,0,2,14,0,7,5.0,11,11,1,0,0,4,1,0,0,0,0,0,0,0,3.9912157102019847,18,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,222,1,1,2,132,1,179,11,0,60,0,0,benign
25,0,2,1,0,12,7.5,16,16,1,0,0,3,0,0,0,0,0,0,0,0,3.7034651896016473,14,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
65,0,2,43,0,9,6.5,14,14,1,0,0,5,6,0,0,0,0,0,0,0,4.118543105923002,34,0,0,80,1,0,0,0,1,0,1,0,0,0,0,0,0,20,0,0,1171,1,1,2,334,0,31,10,0,124,1,0,benign
44,0,2,19,18,14,8.0,17,17,1,1,0,3,0,0,0,0,0,0,0,0,4.081495471294327,28,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,6,1,1,2,2,0,1,2,0,0,0,0,benign
56,0,4,29,12,8,4.0,19,19,4,0,0,4,1,0,0,0,0,0,0,0,4.238632217915384,34,0,0,80,1,0,2,1,1,0,1,0,0,1,0,0,1,34,0,0,161,1,1,0,115,0,19,3,0,17,0,0,benign
74,1,3,31,22,12,7.0,23,23,3,1,1,4,1,0,0,0,0,11,1,0,4.356055523186102,41,0,0,80,1,0,1,0,1,0,2,1,0,0,0,0,1,27,0,0,185,1,1,2,67,0,8,36,0,18,0,0,benign
35,1,3,1,0,17,8.0,26,26,2,0,0,3,1,0,0,0,0,0,0,0,3.990017217489903,18,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
53,0,2,19,0,22,12.5,26,26,1,0,0,5,0,0,0,0,0,0,0,0,4.017935728467148,28,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,13,1,1,0,7,0,0,0,0,1,0,0,benign
34,0,3,1,0,17,7.666666666666667,25,25,2,0,0,3,0,0,0,0,0,0,0,0,4.219528282299547,21,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,7,19,0,0,191,1,1,1,151,0,79,1,0,52,0,0,benign
70,0,3,33,21,21,9.0,29,29,3,0,0,4,0,0,0,0,0,0,0,0,4.372001147077903,40,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,0,4,0,0,84,1,1,0,51,0,5,0,0,16,0,0,benign
91,0,2,60,0,19,11.0,23,23,1,0,0,5,5,0,0,0,0,0,0,0,4.149977608605424,46,0,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,45,0,0,118,1,1,2,219,0,13,3,0,27,0,0,benign
83,0,3,46,0,21,9.0,29,29,2,0,0,6,3,0,0,0,0,0,0,0,4.318913270112719,47,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,65,0,0,103,1,1,3,84,1,42,26,0,44,0,0,benign
128,0,3,106,0,6,4.0,14,14,2,0,0,4,18,0,0,0,0,0,0,0,4.376397242250164,65,6,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,20,0,0,85,1,1,2,147,0,7,14,0,11,0,0,benign
35,0,3,13,0,6,4.0,14,14,2,0,0,4,0,0,0,0,0,0,0,0,4.000432302535625,20,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,20,0,0,122,1,1,0,141,0,14,1,0,35,0,0,benign
59,0,4,21,20,19,6.75,30,30,4,0,0,3,0,0,0,0,0,0,0,0,4.291990991192955,35,0,0,80,1,0,2,0,1,0,1,0,0,1,0,0,0,8,0,0,42,1,1,1,43,0,149,0,0,13,0,0,benign
28,0,4,1,0,9,4.0,19,19,3,0,0,3,0,0,0,0,0,0,0,0,4.056656707462823,16,0,0,80,1,0,2,0,0,0,1,0,0,1,0,0,0,14,0,0,273,1,1,1,67,0,122,4,0,18,0,0,benign
38,0,3,1,0,21,9.0,29,29,2,0,0,3,0,0,0,0,0,0,0,0,4.0959686315799715,22,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,75,0,0,1535,1,1,3,506,0,192,1,0,161,0,0,benign
31,0,4,8,0,6,3.25,16,16,3,0,0,4,0,0,0,0,0,0,0,0,3.6034123432601906,17,0,0,80,0,0,2,0,0,0,1,0,0,1,0,0,0,19,0,0,135,1,1,0,64,0,16,0,0,12,0,0,benign
29,0,4,1,0,9,4.25,20,20,3,0,0,3,0,0,0,0,0,0,0,0,3.65041030517399,17,0,0,80,1,0,2,0,0,0,1,0,0,1,1,0,1,45,0,0,1066,1,1,1,662,0,668,167,0,113,0,0,benign
75,0,2,59,0,4,3.5,8,8,1,0,0,5,7,0,0,0,0,0,0,0,4.0394429532878116,37,0,0,80,1,0,0,0,2,0,1,0,0,0,0,0,1,34,0,0,62,1,1,3,72,0,9,11,0,4,0,0,benign
56,0,4,29,8,8,4.0,19,19,3,0,0,6,1,0,0,0,0,0,0,0,4.2316615121017565,32,0,0,80,1,0,2,1,1,0,1,0,0,1,0,0,1,19,0,0,83,1,1,0,89,0,12,0,0,9,0,0,benign
50,0,2,27,12,11,7.0,15,15,2,0,0,5,0,0,0,0,0,0,0,0,3.924052572133913,31,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,36,0,0,34,1,1,1,29,1,9,3,0,10,0,0,benign
81,0,3,54,48,11,5.666666666666667,19,19,2,0,0,4,7,0,0,0,0,0,0,0,4.537019374497608,43,4,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,52,0,0,89,1,1,2,57,0,19,4,0,9,0,0,benign
66,0,3,40,0,10,5.333333333333333,18,18,2,0,0,6,4,0,0,0,0,0,0,0,4.205632809717677,35,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,8,0,0,186,1,1,7,175,0,30,14,0,32,0,0,benign
80,0,3,57,30,7,4.333333333333333,15,15,3,0,0,5,3,0,0,0,0,0,0,0,4.469467821157518,38,9,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,19,0,0,53,1,1,3,205,0,37,12,0,16,0,0,benign
57,2,3,24,9,18,7.666666666666667,25,25,3,0,0,5,2,0,0,0,0,0,0,0,4.4073043831791034,33,0,0,80,1,0,1,1,1,0,1,0,0,1,0,0,0,15,0,0,35,1,1,1,44,0,45,4,0,5,0,0,benign
35,1,2,12,0,11,7.0,15,15,1,0,0,6,1,0,0,0,0,0,0,0,4.036006945330954,17,1,0,80,1,0,0,1,0,0,1,0,0,0,0,0,1,43,0,0,108,1,1,2,61,0,19,7,0,14,0,0,benign
36,0,3,7,6,13,6.333333333333333,21,21,2,0,0,3,0,0,0,0,0,0,0,0,3.909256168518586,22,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,5,0,0,27,1,1,2,34,0,5,1,0,6,0,0,benign
83,0,3,63,49,4,3.3333333333333335,12,12,2,0,0,5,10,0,0,0,0,0,0,0,4.309590270413934,40,2,0,80,1,0,1,0,2,0,1,0,0,1,1,0,1,21,0,0,265,1,1,1,87,0,186,2,0,0,0,0,benign
33,0,2,9,0,12,7.5,16,16,1,0,0,4,0,0,0,0,0,0,0,0,3.945464952495108,19,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,1,1,1,45,0,4,3,0,5,0,0,benign
54,1,3,11,10,16,7.0,23,23,3,0,1,3,1,0,0,0,0,12,1,0,4.403151975132154,28,0,0,80,0,0,1,0,1,0,2,1,0,0,0,0,0,14,0,0,219,1,1,1,25,0,0,6,0,2,0,0,benign
90,0,3,66,27,9,4.666666666666667,16,16,3,0,0,8,3,0,0,0,0,0,0,0,4.199876085498172,51,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,2,35,0,0,172,1,1,0,238,0,283,4,0,26,0,0,benign
86,0,3,62,31,9,4.666666666666667,16,16,3,2,0,8,0,0,0,0,0,0,0,0,4.156168525259246,45,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,27,0,0,93,1,1,0,222,0,260,4,0,17,0,0,benign
28,0,2,1,0,15,9.0,19,19,1,0,0,3,0,0,0,0,0,0,0,0,3.624518654958899,17,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,167,1,1,1,87,0,2,1,0,21,0,0,benign
71,0,3,45,37,11,5.666666666666667,19,19,3,0,0,5,0,0,0,0,0,0,0,0,4.614624324297767,29,21,0,80,0,0,1,0,1,0,1,0,0,1,0,0,0,4,0,0,71,1,1,0,26,0,8,0,0,12,0,0,benign
86,0,3,63,46,7,4.333333333333333,15,15,2,0,0,5,8,0,0,0,0,0,0,0,4.26227272190564,47,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,32,0,0,282,1,1,2,109,0,15,4,0,44,0,0,benign
29,1,3,1,0,12,6.0,20,20,2,0,0,3,1,0,0,0,0,0,0,0,3.9523029776623857,17,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,14,0,0,14,1,1,0,8,0,2,0,0,4,0,0,benign
56,0,3,25,13,10,7.0,23,23,2,1,0,4,0,0,0,0,0,0,0,0,4.027913127562165,34,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,1,7,0,0,23,1,1,1,10,0,1,2,0,0,0,0,benign
25,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.863465189601647,16,0,0,80,0,0,1,1,0,0,1,0,0,1,0,0,0,5,0,0,405,1,1,0,201,0,0,0,0,201,0,0,benign
40,0,3,19,8,6,3.6666666666666665,13,13,2,0,0,5,0,0,0,0,0,0,0,0,4.056198332810095,21,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,24,0,0,260,1,1,1,71,0,50,2,0,2,0,0,benign
55,0,4,1,0,17,10.75,46,46,3,0,0,3,0,0,0,0,0,0,0,0,4.253376076846337,32,0,0,80,1,0,2,0,1,0,1,0,0,0,0,0,0,17,0,0,50,1,1,1,27,0,15,2,0,5,0,0,benign
49,0,2,34,22,4,3.0,7,7,1,0,0,5,2,0,0,0,0,0,0,0,4.040517437793428,23,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,146,1,1,14,81,5,42,34,0,13,0,0,benign
33,0,3,6,5,9,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,4.12728313431329,21,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,22,0,0,58,1,1,4,20,0,137,29,0,1,0,0,benign
26,0,2,1,0,13,8.0,17,17,1,0,0,3,0,0,0,0,0,0,0,0,3.902174814211728,15,0,0,80,1,0,0,0,0,0,1,0,0,0,1,0,0,50,0,0,140,1,1,1,34,0,14,2,0,8,1,0,benign
60,0,3,32,14,13,6.0,20,20,2,0,0,4,2,0,0,0,0,0,0,0,4.312744920746109,33,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,8,0,0,154,1,1,0,78,0,0,0,0,13,0,0,benign
36,0,2,18,14,6,4.5,10,10,1,0,0,4,0,0,0,0,0,0,0,0,3.9721634603655414,23,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,46,1,1,2,51,0,3,7,0,5,0,0,benign
56,0,3,31,0,9,5.0,17,17,2,0,0,6,1,0,0,0,0,0,0,0,4.262649681628713,33,0,0,80,1,0,1,0,1,0,1,0,0,1,1,0,1,38,0,0,213,1,1,2,92,0,11,2,0,7,0,0,benign
59,0,3,28,6,9,7.0,23,23,2,0,0,6,0,0,0,0,0,0,0,0,4.095217423829619,32,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
116,0,3,84,62,11,5.0,17,17,2,5,1,5,6,0,0,0,0,6,1,0,4.676621968000488,58,1,0,80,1,0,1,0,2,0,2,1,0,0,0,0,0,2,0,0,193,1,1,2,214,0,26,7,0,0,0,0,benign
62,0,3,37,19,11,5.0,17,17,2,2,0,5,2,0,0,0,0,0,0,0,4.369440771862181,35,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,53,1,1,2,254,0,24,7,0,5,0,0,benign
66,0,4,39,11,8,4.0,19,19,3,0,0,5,2,0,0,0,0,0,0,0,4.32093039266369,38,0,0,80,1,0,2,1,1,0,1,0,0,1,0,0,0,10,0,0,72,1,1,1,63,0,15,2,0,8,0,0,benign
63,0,3,33,0,14,6.666666666666667,22,22,2,0,0,7,2,0,0,0,0,0,0,0,4.337593813243602,35,8,0,80,1,0,1,0,1,0,1,0,0,1,0,0,1,70,0,0,267,1,1,5,145,0,51,22,0,42,0,0,benign
43,0,2,20,0,11,7.0,15,15,1,0,0,4,1,0,0,0,0,0,0,0,3.885826825457272,25,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,48,0,0,160,1,1,1,144,1,147,9,0,2,0,0,benign
93,0,3,62,41,11,7.0,23,23,3,0,0,4,9,0,0,0,0,0,0,0,4.290871984355681,50,0,0,80,1,0,1,0,2,0,1,0,0,0,0,0,3,27,0,0,231,1,1,0,131,0,24,0,0,29,0,0,benign
54,1,3,19,18,12,8.666666666666666,28,28,2,0,0,3,2,0,0,0,0,0,0,0,4.134814475212282,29,0,0,80,0,0,1,0,1,0,1,0,0,0,0,0,1,8,0,0,118,1,1,1,77,0,16,3,0,13,0,0,benign
50,0,3,24,23,9,5.333333333333333,18,18,2,0,0,3,2,0,0,0,0,0,0,0,4.0840525721339125,28,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,121,1,1,1,86,0,129,4,0,5,0,0,benign
90,0,3,68,0,6,4.0,14,14,2,0,0,7,1,0,0,0,0,0,0,0,4.143297705416768,50,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,9,0,0,62,1,1,1,130,1,26,1,0,12,0,0,benign
51,0,3,28,0,6,4.333333333333333,15,15,2,0,0,5,1,0,0,0,0,0,0,0,3.890699431371139,29,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,2,162,0,0,216,1,1,0,89,1,51,0,0,57,0,0,benign
62,0,4,35,20,8,4.0,19,19,4,0,0,5,0,0,0,0,0,0,0,0,4.299303424352556,34,0,0,80,1,0,2,1,1,0,1,0,0,0,0,0,0,10,0,0,30,1,1,1,8,0,0,0,0,2,0,0,benign
42,0,3,23,12,3,3.0,11,11,3,0,0,4,0,0,0,0,0,0,0,0,4.118275160770976,26,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,2,36,0,0,111,1,1,3,110,0,74,4,0,22,0,0,benign
108,1,3,76,57,16,7.333333333333333,24,24,2,0,0,5,10,0,0,0,0,0,0,0,4.415696392594245,51,5,0,80,1,0,1,0,2,0,1,0,0,1,0,0,3,23,0,0,272,1,1,2,584,0,68,5,0,7,0,0,benign
59,0,3,35,24,8,4.666666666666667,16,16,3,0,0,4,1,0,0,0,0,0,0,0,4.348685533022555,34,0,0,80,1,0,1,0,1,0,1,0,0,1,0,0,3,63,0,0,97,1,1,0,63,0,59,0,0,11,0,0,benign
25,0,2,8,7,5,4.0,9,9,1,0,0,3,0,0,0,0,0,0,0,0,3.8292750707107133,16,0,0,80,1,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,18,1,1,0,14,0,2,0,0,1,0,0,benign
78,0,3,55,0,7,4.333333333333333,15,15,2,0,0,5,7,0,0,0,0,0,0,0,4.8256011436959945,38,5,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,18,0,0,127,1,1,6,103,3,101,47,0,61,0,0,benign
102,0,3,81,72,5,3.6666666666666665,13,13,2,0,0,4,11,0,0,0,0,0,0,0,4.5114903739344525,50,4,0,80,1,0,1,0,2,0,1,0,0,1,0,0,1,29,0,0,260,1,1,1,108,0,58,1,0,14,0,0,benign
67,0,3,39,20,8,6.0,20,20,2,0,0,6,3,0,0,0,0,0,0,0,4.3458148476789455,32,9,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,9,0,0,11,1,1,1,34,0,3,2,0,1,0,0,benign
307,0,3,45,9,12,6.666666666666667,22,22,9,0,3,6,0,0,0,20,0,231,3,0,4.791634818654389,145,38,0,80,1,0,1,1,2,0,24,3,0,0,0,0,0,27,0,0,2,1,1,1,4,0,44,27,0,3,0,0,benign
30,0,2,1,0,17,10.0,21,21,1,0,0,3,0,0,0,0,0,0,0,0,3.847742678581274,16,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
49,0,4,22,0,9,4.0,19,19,3,0,0,5,1,0,0,0,0,0,0,0,4.140447987839137,26,0,0,80,1,0,2,0,0,0,1,0,0,1,0,0,1,6,0,0,115,1,1,1,111,0,59,1,0,31,0,0,benign
28,0,3,1,0,11,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,4.110577243331642,15,3,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,22,0,0,13,1,1,0,0,0,0,0,0,1,0,0,benign
98,0,2,74,0,14,8.0,17,17,1,0,0,5,8,0,0,0,0,0,0,0,4.337945917287155,55,0,0,80,0,0,0,0,2,0,1,0,0,0,0,0,0,18,0,0,15,1,1,1,74,0,6,1,0,14,0,0,benign
36,0,3,1,0,19,8.333333333333334,27,27,2,0,0,3,0,0,0,0,0,0,0,0,3.8746697102453487,20,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,33,0,0,5,1,1,0,0,0,0,0,0,1,0,0,benign
40,1,3,17,16,9,4.666666666666667,16,16,2,0,0,3,2,0,0,0,0,0,0,0,4.177567157116929,22,0,0,80,0,0,1,1,0,0,1,0,0,0,0,0,0,9,0,0,267,1,1,1,68,0,118,2,0,44,0,0,benign
26,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.7192945256669794,16,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,145,0,0,110,1,1,1,21,0,22,3,0,4,0,0,benign
68,0,3,40,17,3,3.0,11,11,3,2,1,5,0,0,0,0,0,8,1,0,4.903587937367723,36,5,0,80,1,0,1,1,1,0,2,1,0,1,0,0,0,28,0,0,373,1,1,1,127,0,76,83,0,23,0,0,benign
100,0,3,72,71,12,6.0,20,20,4,0,0,3,9,0,0,0,0,0,0,0,4.552110910503974,56,6,0,80,1,0,1,0,2,0,1,0,0,1,0,0,2,28,0,0,266,1,1,3,139,0,57,6,0,14,2,0,benign
38,0,3,14,0,9,4.666666666666667,16,16,2,0,0,4,1,0,0,0,0,0,0,0,4.083067973799101,22,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,37,0,0,156,1,1,3,76,1,65,14,0,6,0,0,benign
28,0,3,4,0,8,4.666666666666667,16,16,2,0,0,4,0,0,0,0,0,0,0,0,3.8248629576173565,16,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,1,35,0,0,729,1,1,3,297,1,755,6,0,98,1,0,benign
70,0,3,51,0,3,3.0,11,11,2,0,0,5,5,0,0,0,0,0,0,0,4.367022353569377,35,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,1,22,0,0,71,1,1,1,204,0,5,4,0,25,0,0,benign
119,0,3,101,0,3,2.6666666666666665,10,10,2,0,0,8,13,0,0,0,0,0,0,0,4.525479286619151,60,0,0,80,1,0,1,1,2,0,1,0,0,1,0,0,0,9,0,0,194,1,1,2,205,0,325,7,0,5,0,0,benign
80,0,3,55,12,6,5.0,17,17,2,0,0,7,6,0,0,0,0,0,0,0,4.458783409004101,34,9,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,103,0,0,427,1,1,4,202,0,108,65,0,83,0,0,benign
107,0,3,73,56,18,8.0,26,26,2,0,0,5,6,0,0,0,0,0,0,0,4.169167932498307,58,0,0,80,1,0,1,0,2,0,1,0,0,1,0,0,0,8,0,0,94,1,1,0,497,0,8,0,0,18,0,0,benign
46,0,3,14,9,11,7.333333333333333,24,24,2,0,0,4,0,0,0,0,0,0,0,0,3.792067597540827,25,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,1,29,0,0,326,1,1,1,364,4,157,3,0,13,0,0,benign
92,0,3,70,59,7,4.333333333333333,15,15,3,2,0,5,5,0,0,0,0,0,0,0,4.859076260979746,40,21,0,80,0,0,1,1,2,0,1,0,0,1,0,0,0,34,0,0,337,1,1,1,53,0,12,9,0,5,0,0,benign
95,0,3,66,47,9,6.333333333333333,21,21,2,0,0,6,10,0,0,0,0,0,0,0,4.518716636513487,46,9,0,80,1,0,1,0,2,0,1,0,0,0,0,0,0,12,0,0,14,1,1,1,20,1,2,2,0,3,0,0,benign
99,0,2,80,0,7,5.0,11,11,1,0,0,6,11,0,0,0,0,0,0,0,4.555921067432623,52,6,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,25,0,0,95,1,1,1,50,0,7,6,0,9,0,0,benign
59,0,3,30,29,9,6.333333333333333,21,21,3,0,0,3,0,0,0,0,0,0,0,0,4.50155926198279,35,0,0,80,1,0,1,0,1,0,2,0,0,0,0,0,0,28,0,0,38,1,1,1,14,0,12,4,0,0,0,0,benign
57,0,3,28,19,14,6.333333333333333,21,21,3,1,0,4,0,0,0,0,0,0,0,0,4.3636162253602775,35,0,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,12,0,0,24,1,1,3,8,0,4,4,0,1,0,0,benign
26,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.8441065448145384,14,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,25,0,0,394,1,1,0,92,0,28,2,0,30,0,0,benign
28,0,3,1,0,7,5.666666666666667,19,19,2,0,0,3,0,0,0,0,0,0,0,0,3.7803946541231945,16,0,0,80,1,0,1,0,0,0,1,0,0,0,0,0,2,24,0,0,65,1,1,1,48,0,24,18,0,35,0,0,benign
26,0,3,1,0,7,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,3.7671834678914613,13,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,benign
49,1,3,14,13,22,8.666666666666666,28,28,3,0,0,3,1,0,0,0,0,0,0,0,4.476456017363834,24,8,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,11,1,1,1,2,0,0,2,0,1,0,0,malicious
108,1,3,13,0,8,4.666666666666667,16,16,8,0,0,7,1,0,0,0,0,71,1,0,4.947929721230405,49,22,0,80,0,0,1,1,2,0,3,0,0,0,0,0,0,4,0,0,4,1,1,1,0,0,15,17,0,3,0,0,malicious
36,3,2,1,0,22,13.0,27,27,1,0,0,3,3,0,0,0,0,0,0,0,4.141604167868593,17,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
45,3,2,10,9,22,13.0,27,27,2,0,0,3,3,0,0,0,0,0,0,0,4.280090318263435,23,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
28,0,4,1,0,7,4.0,19,19,3,0,0,3,0,0,0,0,0,0,0,0,4.110577243331642,14,1,0,80,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
25,1,2,1,0,12,7.5,16,16,1,0,0,3,1,0,0,0,0,0,0,0,3.5932696895151084,14,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,103,1,1,0,25,0,21,0,0,11,0,0,malicious
45,0,3,10,9,16,8.333333333333334,27,27,3,0,0,3,0,0,0,0,0,0,0,0,4.022098307720395,27,3,0,80,1,0,1,1,0,0,1,0,0,0,0,0,3,36,0,0,168,1,1,5,214,0,36,35,0,31,0,0,malicious
83,0,2,18,0,15,9.0,19,19,1,0,3,6,0,0,0,0,0,37,3,0,4.410174795059678,49,0,0,80,1,0,0,0,2,0,4,3,0,0,0,0,0,3,0,0,11,1,1,1,2,0,1,5,0,1,0,0,malicious
38,0,4,20,0,3,2.0,11,11,3,0,0,5,1,0,0,0,0,0,0,1,4.396229408796209,13,8,0,80,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
188,2,2,12,5,23,13.0,27,27,1,0,2,4,2,0,0,0,0,140,2,0,4.628806000912525,65,73,0,80,1,0,0,1,2,0,3,2,0,0,0,0,0,24,0,0,174,1,1,5,219,0,34,22,0,31,0,0,malicious
28,0,2,7,6,8,6.0,13,13,7,0,0,3,0,0,0,0,0,0,0,0,3.6230242271029556,10,1,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,37,1,1,1,8,0,13,17,0,0,0,0,malicious
63,0,2,35,9,17,10.0,21,21,10,0,0,7,1,0,0,0,0,0,0,0,4.016963163398844,31,0,0,80,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,8,1,1,1,3,0,0,3,0,6,0,0,malicious
62,0,2,34,13,17,10.0,21,21,10,0,0,6,1,0,0,0,0,0,0,0,4.029063303349919,31,0,0,80,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,8,1,1,1,3,0,0,3,0,6,0,0,malicious
53,0,3,22,21,16,7.333333333333333,24,24,18,0,0,3,0,0,0,0,0,0,0,0,3.493152001521392,23,0,0,80,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,83,1,1,1,5,0,11,3,0,2,0,0,malicious
54,1,3,12,6,18,10.666666666666666,34,34,7,0,0,4,1,0,0,0,0,0,0,0,4.217191901429072,27,0,0,80,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,malicious
41,1,3,16,9,9,5.0,17,17,3,0,0,4,1,0,0,0,0,0,0,0,4.125129443325869,23,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,2,41,0,0,213,1,1,2,437,0,321,8,0,1,0,0,malicious
20,0,2,7,6,2,2.0,5,5,1,0,0,3,0,0,0,0,0,0,0,0,3.584183719779189,12,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,2,1,1,0,1,0,0,0,0,1,0,0,malicious
27,0,2,2,0,7,4.5,10,10,1,0,1,4,0,0,0,0,0,6,1,0,3.9400726873486533,13,1,0,80,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
